timestamp,aX,aY,aZ,gX,gY,gZ
8918.296,0.151,0.509,1.823,85.876,336.731,-2.93
8938.704,0.168,0.758,1.372,52.368,392.334,7.019
8959.112,0.243,0.837,0.706,-31.677,421.997,-44.006
8979.52,0.224,0.749,0.379,-67.505,416.504,-87.219
8999.928,0.322,0.343,-0.251,-49.561,403.198,-123.962
9020.336,0.562,0.062,-0.725,-54.871,311.584,-117.615
9040.744,0.663,-0.021,-0.79,-18.433,116.028,-82.581
9061.152,0.748,0.151,0.063,-88.928,48.889,-54.626
9081.56,0.673,0.249,0.253,-46.265,75.806,-59.57
9101.968,0.581,0.169,0.021,-46.875,131.775,-83.374
9122.376,0.529,-0.048,-0.456,-64.819,116.028,-88.562
9142.784,0.603,-0.228,-0.469,-112.915,24.719,-76.294
9163.192,0.675,-0.273,-0.033,-157.166,-34.668,-54.932
9183.6,0.727,-0.189,0.378,-152.344,-29.785,-26.611
9204.008,0.68,-0.236,-0.042,-109.253,43.152,-25.024
9224.416,0.714,-0.536,-0.529,-109.314,36.133,-22.644
9244.824,0.811,-0.579,-0.513,-117.615,-50.781,30.701
9265.232,1.011,-0.067,0.276,-125.854,-92.957,64.209
9285.64,1.068,0.199,0.29,-47.18,-35.889,12.146
9306.048,1.048,-0.248,-0.012,-54.199,-23.682,-29.785
9326.456,1.137,-0.371,0.282,-57.373,-44.373,2.93
9346.864,1.202,-0.039,0.541,-61.218,-24.658,40.71
9367.272,1.166,0.242,0.531,-47.424,10.254,24.475
9387.68,1.12,0.061,0.175,-44.861,34.18,-2.38
9408.088,1.126,-0.125,0.232,-55.786,10.62,2.502
9428.496,1.141,0.045,0.395,-66.589,11.23,18.616
9448.904,1.114,0.015,0.212,-78.186,36.56,5.615
9469.312,1.064,0.026,0.128,-65.063,40.527,-3.052
9489.72,1.004,-0.221,-0.067,-66.711,36.255,-5.493
9510.128,0.972,0.026,0.021,-35.339,26.062,15.869
9530.536,0.96,0.002,-0.056,-37.72,33.02,9.094
9550.944,0.973,0.122,0.106,-22.034,25.085,12.268
9571.352,0.956,0.186,0.031,-15.93,42.236,-5.859
9591.76,0.945,-0.159,-0.169,-22.766,32.288,-10.132
9612.168,0.956,-0.082,-0.105,-24.353,16.113,10.559
9632.576,0.944,0.034,-0.099,-17.334,4.944,14.465
9652.984,0.968,0.129,-0.025,-0.977,3.418,10.681
9673.392,0.982,0.073,-0.042,-9.216,5.92,-1.16
9693.8,0.983,0.038,-0.001,-9.521,5.31,-0.916
9714.208,1.393,-0.241,1.192,43.396,-33.325,-185.364
9734.616,1.42,-0.191,1.225,21.423,40.649,-172.974
9755.024,1.307,-0.159,1.374,1.709,75.439,-189.331
9775.432,1.132,-1.119,1.022,-46.997,146.301,-244.141
9795.84,0.832,-1.323,1.116,-59.631,168.64,-326.477
9816.248,0.399,-2.387,0.213,-28.381,266.296,-187.988
9836.656,0.252,-2.261,-0.521,13.977,225.159,-103.577
9857.064,0.159,-2.703,-0.36,-1.038,172.913,-68.054
9877.472,-0.132,-2.383,-0.391,-30.029,196.594,92.957
9897.88,-0.381,-1.323,-1.169,4.578,245.728,185.364
9918.288,-0.569,-0.888,-1.843,3.174,224.854,186.523
9938.696,-0.559,-0.719,-2.312,-16.907,90.393,157.532
9959.104,-0.565,-0.853,-1.445,-0.916,-53.711,144.958
9979.512,-0.66,-0.604,-1.212,-10.803,-100.22,170.044
9999.92,-0.701,-0.482,-0.917,-22.278,-130.493,179.993
10020.328,-0.902,-0.169,-1.332,-31.616,-133.911,195.618
10040.736,-1.117,-0.463,-1.094,-51.636,-222.717,185.364
10061.144,-1.552,-0.642,-1.253,-35.645,-282.349,219.421
10081.552,-2.128,-0.361,-0.394,-21.729,-404.846,283.875
10101.96,-2.599,-0.45,-0.5,10.437,-439.941,289.978
10122.368,-3.242,-1.034,0.962,-5.92,-588.806,354.37
10142.776,-3.424,-0.029,1.948,-8.118,-574.341,509.155
10163.184,-3.077,0.818,2.771,-50.415,-526.123,548.828
10183.592,-2.66,0.806,3.397,-91.064,-447.388,512.695
10204,-2.533,0.76,3.182,-88.074,-202.454,477.417
10224.408,-3.017,1.238,2.683,-66.956,-41.199,519.47
10244.816,-2.567,2.009,2.604,62.439,-18.616,631.042
10265.224,-2.089,1.751,3.543,-33.02,-30.579,357.971
10285.632,-1.886,0.411,3.244,-200.745,189.575,205.383
10306.04,-1.976,0.015,2.37,-145.02,315.063,224.792
10326.448,-2.102,1.183,1.345,-104.309,375.488,288.879
10346.856,-1.719,1.629,0.326,-127.563,293.518,158.081
10367.264,-0.902,0.948,0.882,-194.397,150.635,67.322
10387.672,-0.514,1.069,1.29,-188.293,159.851,40.833
10408.08,-0.48,1.065,1.126,-199.89,190.43,17.395
10428.488,-0.389,1.018,0.68,-253.845,218.689,-11.902
10448.896,-0.25,1.326,0.353,-352.173,216.797,-49.438
10469.304,-0.121,1.439,0.232,-434.998,211.304,-104.431
10489.712,-0.256,1.126,-0.09,-226.624,224.609,-201.05
10510.12,-0.412,0.949,-0.445,-41.199,240.723,-255.066
10530.528,-0.586,0.543,-0.715,37.903,225.708,-289.856
10550.936,-0.474,0.449,-0.7,69.58,163.208,-268.494
10571.344,-0.394,0.976,-0.267,45.288,105.591,-234.741
10591.752,-0.536,0.983,-0.18,-18.188,80.994,-296.387
10612.16,-0.707,0.591,0.162,-69.397,30.09,-350.708
10632.568,-0.738,0.138,0.468,-81.909,0.183,-385.925
10652.976,-0.705,0.134,0.261,-57.8,-4.272,-371.155
10673.384,-0.72,0.203,0.262,-86.426,-53.955,-369.568
10693.792,-0.696,0.31,0.676,-82.214,-86.487,-368.774
10714.2,-0.846,0.117,0.749,35.583,-36.621,-385.071
10734.608,-0.934,-0.042,0.505,51.453,7.812,-386.597
10755.016,-1.287,-0.125,0.4,24.475,4.822,-382.996
10775.424,-1.654,-0.362,1.106,-0.977,-69.519,-425.537
10795.832,-2.037,-0.912,1.781,-139.954,-85.51,-498.901
10816.24,-2.287,-1.718,2.162,-228.882,-13.855,-614.441
10836.648,-1.963,-2.594,1.538,171.692,137.024,-483.582
10857.056,-1.574,-2.497,1.169,175.72,208.984,-313.477
10877.464,-1.567,-2.33,1.83,141.479,211.243,-256.958
10897.872,-1.993,-3.491,0.863,170.227,402.222,-263.428
10918.28,-1.801,-3.431,-0.416,262.39,416.87,-101.013
10938.688,-1.665,-2.778,0.031,267.029,267.395,74.097
10959.096,-1.604,-2.5,0.285,229.919,273.132,102.051
10979.504,-1.657,-1.892,-0.032,220.093,280.762,195.19
10999.912,-1.603,-1.545,-0.068,202.881,255.127,244.568
11020.32,-1.584,-1.263,-0.166,168.518,239.624,274.658
11040.728,-1.556,-1.04,-0.575,169.495,216.98,314.392
11061.136,-1.463,-0.911,-0.774,175.476,148.743,333.862
11081.544,-1.308,-0.794,-0.682,142.639,70.435,339.233
11101.952,-1.186,-0.17,-0.296,138.367,22.278,371.643
11122.36,-0.92,0.307,-0.254,132.568,54.932,331.97
11142.768,-0.639,0.111,-0.625,91.492,80.322,277.039
11163.176,-0.511,-0.166,-0.894,106.201,24.597,246.399
11183.584,-0.467,-0.075,-0.76,114.441,-40.039,253.296
11203.992,-0.422,0.181,-0.858,100.22,-72.998,245.85
11224.4,-0.165,0.436,-0.561,96.191,-141.357,219.604
11244.808,0.061,0.637,-0.44,104.736,-143.982,164.246
11265.216,0.163,0.518,-0.548,106.018,-148.865,103.76
11285.624,0.369,0.562,-0.252,142.029,-188.232,49.927
11306.032,0.491,0.42,-0.03,124.023,-202.82,14.16
11326.44,0.766,0.357,0.341,76.294,-221.191,7.751
11346.848,0.97,0.483,0.863,47.363,-226.379,20.874
11367.256,1.306,0.725,1.261,17.517,-139.282,10.62
11387.664,1.395,0.616,1.129,13.855,-83.984,-25.452
11408.072,1.375,0.042,0.695,6.531,-41.626,-59.387
11428.48,1.401,-0.054,0.758,-2.869,-27.527,-27.161
11448.888,1.35,0.118,0.46,-4.517,3.357,-14.404
11469.296,1.274,0.129,0.26,-11.292,2.686,-24.048
11489.704,1.205,0.021,0.249,4.822,8.911,-39.307
11510.112,1.149,-0.148,0.122,6.226,14.893,-38.025
11530.52,1.113,-0.094,0.2,9.705,9.827,-15.503
11550.928,1.052,-0.105,0.118,-0.488,22.766,-6.409
11571.336,1.005,-0.101,0.062,1.282,16.785,-0.061
11591.744,0.972,-0.15,0.077,-0.305,12.207,5.066
11612.152,0.97,-0.06,0.121,4.7,9.888,16.235
11632.56,0.951,-0.075,0.135,2.502,16.846,14.648
11652.968,0.931,0.04,-0.014,0.549,21.179,23.01
11673.376,0.918,0.073,0.001,-14.648,14.038,23.804
11693.784,0.935,0.176,-0.063,-16.418,13.733,18.433
11714.192,0.922,0.042,-0.078,-16.235,7.202,5.615
11734.6,0.946,0.048,-0.021,-1.892,-1.099,0.671
11755.008,0.961,0.002,0.053,10.376,-2.563,-5.31
11775.416,0.989,-0.093,0.155,10.132,0.427,-3.235
11795.824,0.989,0.019,0.124,15.076,14.343,1.343
11816.232,0.986,-0.031,0.07,12.024,17.029,-0.183
11836.64,0.962,0.018,-0.019,9.888,27.039,4.333
11857.048,0.948,0.063,-0.115,2.136,13.428,3.357
11877.456,0.954,0.005,-0.104,0.61,0.977,-1.16
11897.864,0.998,0.005,0.036,8.789,-5.005,-0.977
11918.272,0.993,0.001,0.026,7.507,-4.089,-2.258
11938.68,1.007,0.005,0.078,7.996,-2.075,-1.038
11959.088,0.996,0.01,0.032,2.686,7.69,0
11979.496,1,0.004,0.011,2.808,7.69,1.526
11999.904,0.995,0.005,-0.059,3.723,6.714,3.113
12020.312,0.991,0.072,-0.04,7.202,-0.305,2.686
12040.72,1.016,0.024,0.072,5.615,-2.93,-2.93
12061.128,1,0.001,0.021,8.362,1.404,-4.456
12081.536,1.004,0.02,0.042,9.338,1.404,-1.648
12101.944,0.99,-0.062,0.033,7.751,1.404,-3.052
12122.352,1.001,0.045,0.056,11.963,3.54,2.319
12142.76,-0.491,1.517,0.869,242.676,-126.648,-346.069
12163.168,-1.129,0.94,0.391,271.484,-85.999,-520.569
12183.576,-1.668,-1.046,0.604,137.085,-130.188,-705.261
12203.984,-1.657,-2.565,2.089,-77.576,-126.282,-641.663
12224.392,-1.296,-1.814,2.495,75.928,80.75,-356.323
12244.8,-1.227,-1.506,1.447,97.534,236.511,-310.364
12265.208,-1.152,-1.549,0.991,144.531,225.098,-295.105
12285.616,-1.184,-2.28,1.408,126.587,193.481,-290.222
12306.024,-1.559,-2.682,2.281,84.106,205.627,-245.117
12326.432,-2.375,-3.237,1.062,143.738,388,-172.363
12346.84,-2.295,-2.984,0.311,226.135,339.417,-28.198
12367.248,-2.013,-1.989,0.542,306.03,270.996,114.136
12387.656,-1.788,-1.368,0.568,343.079,255.615,140.076
12408.064,-1.536,-1.11,0.501,326.66,264.526,201.66
12428.472,-1.573,-0.711,0.104,323.303,295.593,236.816
12448.88,-1.537,-0.36,-0.819,243.652,311.829,245.544
12469.288,-1.467,-0.5,-1.674,117.188,195.19,183.289
12489.696,-1.372,-1.114,-1.32,112.793,75.317,174.255
12510.104,-1.511,-0.793,-1.264,60.425,56.152,257.935
12530.512,-1.645,-0.526,-1.545,61.523,30.334,279.48
12550.92,-1.653,-0.396,-1.769,48.035,-14.343,277.344
12571.328,-1.73,-0.569,-1.701,54.504,-145.752,259.644
12591.736,-1.95,-0.482,-0.989,60.242,-276.428,294.861
12612.144,-2.186,-0.394,-0.535,11.292,-345.703,341.675
12632.552,-2.366,-0.238,-0.077,9.094,-378.113,379.578
12652.96,-2.487,-0.141,0.578,15.808,-404.602,410.522
12673.368,-2.513,0.467,0.748,48.828,-367.615,450.989
12693.776,-2.48,0.335,0.343,27.832,-352.905,404.48
12714.184,-2.627,-0.235,1.314,11.902,-432.8,410.461
12734.592,-2.582,0.607,2.219,27.1,-420.105,531.921
12755,-2.334,1.443,3.353,68.481,-434.265,629.272
12775.408,-1.727,3.232,4,180.847,-214.355,517.883
12795.816,-1.161,1.877,2.447,126.038,47.485,146.79
12816.224,-0.696,0.426,2.347,52.917,10.986,81.665
12836.632,-0.679,-0.316,2.725,-23.499,29.907,190.308
12857.04,-0.897,0.09,3.31,-39.856,80.75,309.753
12877.448,-1.141,1.679,3.476,5.859,256.47,418.03
12897.856,-1.047,2.992,2.439,18.188,372.742,349.609
12918.264,-0.332,3.104,1.643,-56.641,367.676,130.493
12938.672,0.012,0.167,1.142,-229.858,309.448,-109.192
12959.08,0.344,-0.632,0.921,-223.022,291.138,-68.542
12979.488,0.262,0.132,1.457,-146.24,281.921,121.521
12999.896,-0.192,1.202,0.61,-96.924,399.536,159.302
13020.304,-0.382,1.424,0.093,-100.342,410.156,129.517
13040.712,-0.616,1.736,-0.33,-55.298,364.563,66.162
13061.12,-0.621,1.521,-0.18,-23.254,302.856,-6.714
13081.528,-0.747,1.621,0.151,24.841,269.531,-25.757
13101.936,-0.918,1.712,-0.324,24.475,281.555,-94.482
13122.344,-0.991,1.438,-0.45,-6.47,244.263,-161.865
13142.752,-1.119,1.183,-0.711,16.602,170.288,-236.45
13163.16,-0.984,0.628,-0.641,-19.958,34.241,-307.495
13183.568,-0.882,0.469,-0.12,-17.761,-57.007,-313.416
13203.976,-0.717,0.357,0.342,-31.738,-67.383,-320.923
13224.384,-0.688,0.105,0.505,-41.443,-22.4,-322.327
13244.792,-0.695,0.253,-0.108,0.061,28.137,-301.941
13265.2,-0.584,0.099,-0.214,-11.23,-8.057,-317.322
13285.608,-0.458,-0.014,0.392,-23.376,-70.251,-312.012
13306.016,-0.41,0.001,0.712,1.953,-38.574,-319.702
13326.424,-0.551,-0.146,0.872,0.671,13.489,-353.455
13346.832,-0.746,-0.344,0.988,-19.409,41.565,-388.489
13367.24,-1.214,-0.608,1.072,-43.396,94.971,-442.078
13387.648,-1.552,-1.531,0.863,-63.354,151.245,-556.519
13408.056,-1.8,-2.938,0.623,-132.69,178.894,-580.566
13428.464,-1.568,-3.357,0.519,-28.625,179.382,-460.449
13448.872,-1.273,-2.472,1.212,9.094,149.963,-212.097
13469.28,-1.457,-2.945,1.386,-66.406,252.136,-215.21
13489.688,-1.587,-3.723,0.436,36.682,383.789,-168.457
13510.096,-1.352,-3.438,-0.433,82.825,323.914,-26.611
13530.504,-1.087,-2.846,0.341,7.019,218.079,96.985
13550.912,-1.109,-2.719,0.418,10.071,271.912,157.654
13571.32,-1.118,-2.423,0.036,27.588,295.349,214.661
13591.728,-1.039,-1.998,-0.101,62.5,260.925,286.255
13612.136,-1.037,-1.9,-0.001,61.523,238.403,350.403
13632.544,-1.159,-1.364,-0.272,83.374,245.178,418.518
13652.952,-1.158,-0.197,-0.717,145.996,230.896,486.816
13673.36,-0.936,0.414,-1.163,121.887,133.667,415.894
13693.768,-0.528,0.358,-0.967,55.542,44.189,334.961
13714.176,-0.213,0.167,-0.606,17.822,-12.39,257.751
13734.584,-0.025,0.244,-0.418,35.278,-27.1,234.619
13754.992,0.132,0.141,-0.443,26.001,-19.043,193.604
13775.4,0.199,0.131,-0.643,34.485,-56.213,168.945
13795.808,0.374,0.241,-0.304,49.744,-89.417,143.616
13816.216,0.561,0.272,0.024,85.205,-106.445,101.013
13836.624,0.702,0.23,0.236,81.238,-106.812,76.843
13857.032,0.896,0.46,0.479,75.623,-101.563,64.27
13877.44,1.025,0.427,0.663,54.932,-83.679,38.574
13897.848,1.048,-0.004,0.35,16.418,-37.354,18.25
13918.256,1.078,0.122,0.331,7.874,-51.575,39.856
13938.664,1.221,0.388,0.686,19.043,-50.049,29.236
13959.072,1.256,0.429,0.752,18.738,-9.827,-1.404
13979.48,1.203,0.25,0.462,-7.324,25.513,-13.611
13999.888,1.106,0.044,0.003,-31.067,31.433,-13.855
14020.296,1.124,0.104,0.138,-15.015,5.066,-11.597
14040.704,1.107,0.028,0.074,-4.517,11.597,-20.081
14061.112,1.09,0.057,0.131,4.944,8.484,-16.235
14081.52,1.102,0.047,0.107,0.977,11.597,-15.442
14101.928,1.074,-0.051,0.136,-7.751,21.301,-5.249
14122.336,1.014,-0.006,0.011,-7.69,18.616,-0.916
14142.744,0.989,-0.056,0.055,-4.578,11.047,2.441
14163.152,0.957,0.055,0.013,3.723,9.888,6.653
14183.56,0.93,-0.006,0.035,7.996,4.578,0.427
14203.968,0.923,0.01,-0.018,7.08,7.263,3.906
14224.376,0.936,-0.058,0.1,7.019,-0.671,3.296
14244.784,0.95,0,0.079,3.601,5.31,12.451
14265.192,0.959,0.115,0.108,-3.54,9.399,16.785
14285.6,0.943,0.194,0.012,-3.113,15.564,11.414
14306.008,0.95,0.04,-0.039,-5.188,6.165,-2.197
14326.416,0.961,0.049,0.023,3.479,0.244,-1.221
14346.824,0.959,0.066,0.002,6.897,-1.343,-2.747
14367.232,0.99,-0.04,0.07,6.409,-3.662,-3.845
14387.64,1.002,-0.079,0.112,4.883,-2.93,-1.831
14408.048,1.002,-0.037,0.072,7.324,4.578,9.644
14428.456,0.999,0.03,0.053,8.972,1.587,5.127
14448.864,1.016,0.033,0.056,13.55,1.709,2.258
14469.272,0.992,0.062,0.015,14.771,0.366,-2.014
14489.68,1.014,0.017,0.093,12.817,-4.7,-1.16
14510.088,1.015,0,0.073,8.057,0.977,0.488
14530.496,1.018,0.071,0.071,6.104,2.93,5.798
14550.904,1.01,0.04,0.044,6.042,8.85,0.854
14571.312,-0.689,-1.171,0.815,111.389,-37.354,-429.382
14591.72,-0.656,-1.587,1.254,72.998,-16.235,-330.688
14612.128,-0.699,-1.612,1.569,70.496,73.547,-295.532
14632.536,-0.687,-2.038,1.826,63.904,132.568,-286.072
14652.944,-0.723,-2.211,2.024,84.106,179.504,-254.272
14673.352,-1.004,-1.995,1.708,98.877,297.058,-185.364
14693.76,-1.49,-2.37,1.194,113.708,379.883,-181.091
14714.168,-1.977,-2.419,0.937,108.765,401.733,-150.269
14734.576,-2.627,-3.388,0.09,99.731,431.213,-146.851
14754.984,-2.399,-3.599,-0.159,187.927,303.101,23.254
14775.392,-2.221,-1.909,0.467,263.428,214.539,249.329
14795.8,-2.101,-0.726,0.387,221.863,292.053,246.887
14816.208,-2.135,-0.922,-0.487,156.555,352.661,212.769
14836.616,-2.159,-1.013,-0.959,152.405,350.891,225.708
14857.024,-1.956,-1.242,-1.579,157.837,226.929,245.056
14877.432,-1.713,-0.869,-1.339,135.437,65.796,300.232
14897.84,-1.635,-0.857,-1.279,78.186,-36.072,303.955
14918.248,-1.602,-1.044,-1.07,61.218,-96.497,333.13
14938.656,-1.614,-0.376,-0.717,60.608,-164.001,395.325
14959.064,-1.556,-0.389,-0.583,-15.381,-187.622,389.404
14979.472,-1.695,-0.219,-0.648,-25.94,-193.665,429.26
14999.88,-1.707,-0.056,-0.354,-10.01,-249.695,437.561
15020.288,-1.673,0.019,0.163,-5.981,-260.986,435.791
15040.696,-1.868,-0.113,0.385,16.968,-249.084,433.533
15061.104,-2.245,-0.218,0.626,47.546,-267.456,465.82
15081.512,-2.409,0.146,1.08,57.068,-291.748,525.33
15101.92,-2.396,1.162,2.069,45.532,-279.48,613.22
15122.328,-2.013,2.881,2.694,125.122,-205.811,659.607
15142.736,-1.34,3.5,2.57,172.791,-117.188,417.725
15163.144,-1.06,0.771,1.416,88.074,38.635,69.702
15183.552,-1.02,0.063,1.403,26.001,13,192.322
15203.96,-1.141,0.609,2.861,1.953,49.744,304.993
15224.368,-1.107,1.751,2.787,58.655,216.98,337.036
15244.776,-0.972,1.813,2.482,108.826,270.142,259.766
15265.184,-0.86,2.726,2.783,10.986,290.71,231.323
15285.592,-0.689,3.176,2.557,-65.674,349.121,130.615
15306,-0.135,0.922,1.487,-207.336,395.081,-124.756
15326.408,0.18,-0.295,1.21,-256.287,380.188,-106.14
15346.816,0.022,0.095,0.772,-181.213,412.415,40.283
15367.224,-0.231,0.997,-0.158,-51.88,429.565,63.66
15387.632,-0.378,1.705,-0.059,-15.442,342.163,64.819
15408.04,-0.433,1.852,-0.246,18.25,325.317,-26.672
15428.448,-0.404,1.255,-0.393,20.203,253.418,-68.542
15448.856,-0.354,0.888,-0.182,11.414,179.016,-96.497
15469.264,-0.332,0.745,-0.053,4.578,138.855,-104.736
15489.672,-0.225,0.524,0.066,-7.568,119.446,-105.103
15510.08,-0.06,0.595,0.226,-5.249,100.769,-98.572
15530.488,0.005,0.79,0.271,4.883,99.915,-120.483
15550.896,-0.043,0.747,0.055,7.385,111.938,-152.771
15571.304,-0.117,0.635,-0.196,6.836,103.21,-189.941
15591.712,-0.057,0.386,-0.23,-20.691,70.74,-205.75
15612.12,0.009,0.389,-0.126,-26.306,49.011,-196.533
15632.528,0.023,0.379,-0.159,-7.935,48.462,-210.388
15652.936,0.114,0.045,-0.361,-13.611,41.138,-224.67
15673.344,0.201,0.01,-0.315,-13.489,7.385,-192.688
15693.752,0.286,0.214,-0.009,-27.588,-3.845,-175.903
15714.16,0.34,0.208,0.194,-35.339,-0.549,-202.454
15734.568,0.263,-0.024,0.144,-35.034,19.836,-229.187
15754.976,0.216,-0.237,0.141,-54.871,19.897,-240.906
15775.384,0.185,-0.335,0.311,-69.092,15.808,-242.004
15795.792,0.102,-0.319,0.428,-78.43,32.837,-254.7
15816.2,0.011,-0.449,0.431,-99.792,45.105,-288.757
15836.608,-0.151,-0.671,0.452,-112.305,57.678,-306.641
15857.016,-0.397,-0.981,0.249,-130.31,66.528,-325.928
15877.424,-0.565,-0.844,1.093,-180.786,18.921,-328.735
15897.832,-0.949,-1.403,1.6,-166.992,38.269,-413.513
15918.24,-1.515,-3.207,1.094,-178.528,169.312,-515.808
15938.648,-1.351,-4,1.502,-72.571,155.823,-294.556
15959.056,-1.25,-2.878,1.036,47.424,264.771,-38.452
15979.464,-1.119,-2.55,0.661,53.955,304.382,-11.047
15999.872,-1.224,-2.881,-0.04,78.552,336.548,7.69
16020.28,-1.011,-2.776,-0.703,162.476,297.852,101.379
16040.688,-0.827,-2.031,-0.555,155.273,184.204,220.093
16061.096,-0.639,-1.565,-0.22,110.291,164.368,230.774
16081.504,-0.772,-1.822,-0.359,62.561,198.12,252.869
16101.912,-0.845,-1.304,-0.761,95.581,176.575,345.337
16122.32,-0.806,-1.08,-0.745,105.896,123.413,367.859
16142.728,-0.785,-0.396,-0.512,145.081,54.138,409.119
16163.136,-0.526,0.289,-0.619,135.132,27.161,391.235
16183.544,-0.306,0.298,-0.657,71.899,-10.498,315.796
16203.952,-0.168,0.072,-0.623,20.874,-41.382,247.925
16224.36,0.04,0.287,-0.551,55.542,-74.341,220.337
16244.768,0.185,0.358,-0.228,67.139,-97.412,161.438
16265.176,0.342,0.177,-0.135,43.884,-78.735,125.671
16285.584,0.363,0.147,-0.39,35.889,-68.604,110.718
16305.992,0.386,0.17,-0.369,40.222,-90.271,96.13
16326.4,0.55,0.116,0.031,28.259,-110.779,78.43
16346.808,0.645,0.298,0.197,18.188,-98.511,74.524
16367.216,0.721,0.195,0.056,7.08,-75.928,56.03
16387.624,0.826,-0.001,0.069,-10.559,-75.073,53.711
16408.032,0.881,0.181,0.061,-15.564,-72.754,68.42
16428.44,0.961,0.481,0.148,-2.563,-84.473,48.767
16448.848,1.091,0.426,0.478,2.38,-98.877,3.296
16469.256,1.202,0.122,0.642,-18.799,-71.96,-18.982
16489.664,1.321,0.24,0.615,-35.339,-43.091,14.648
16510.072,1.348,0.386,0.682,-13.245,-30.762,-3.235
16530.48,1.331,0.159,0.58,-11.597,-6.287,-29.724
16550.888,1.301,0.014,0.388,-10.925,5.676,-25.452
16571.296,1.249,0.041,0.387,-4.883,8.911,-19.226
16591.704,1.21,-0.034,0.352,-5.493,17.578,-18.433
16612.112,1.117,-0.041,0.159,-20.569,31.006,0.122
16632.52,1.072,0.044,0.144,-26.367,20.325,11.292
16652.928,1.019,0.129,0.087,-22.766,19.531,7.202
16673.336,1,0.111,0.121,-12.39,15.93,0.671
16693.744,0.955,0.037,0.135,-15.503,16.052,-0.854
16714.152,0.933,0.112,0.072,-18.555,14.16,7.69
16734.56,0.914,0.105,0.1,-15.198,13.123,7.019
16754.968,0.882,0.067,-0.015,-12.451,14.709,3.357
16775.376,0.876,0.076,0.028,-4.395,4.578,4.639
16795.784,0.914,0.17,0.067,-0.732,1.526,5.493
16816.192,0.904,0.07,0.034,-1.953,6.836,-6.592
16836.6,0.93,-0.005,0.054,-2.991,1.953,-6.897
16857.008,0.951,0.04,0.078,-6.104,1.648,2.93
16877.416,1,0.079,0.174,-5.859,0.488,3.235
16897.824,1.003,0.066,0.131,-2.014,7.263,1.099
16918.232,1.002,0.033,0.12,-10.071,7.996,3.174
16938.64,1.001,0.09,0.04,-14.221,11.292,6.531
16959.048,1,0.102,0.044,-9.888,8.362,2.075
16979.456,1.005,0.1,0.085,-5.554,3.296,-1.282
16999.864,0.559,-1.084,1.161,116.699,99.487,-414.978
17020.272,0.642,-1.255,1.404,99.304,127.258,-408.63
17040.68,0.462,-1.262,1.722,52.917,222.778,-271.484
17061.088,0.113,-2.095,0.708,-9.766,330.811,-256.531
17081.496,-0.107,-2.404,0.646,22.522,324.768,-211.792
17101.904,-0.661,-2.716,0.252,56.335,366.821,-127.258
17122.312,-1.323,-2.972,-0.249,-4.639,383.606,1.648
17142.72,-1.852,-2.236,-0.823,-26.855,381.958,157.349
17163.128,-1.686,-1.351,-0.512,13.428,282.166,179.81
17183.536,-1.686,-1.146,-1.452,3.357,357.605,177.368
17203.944,-1.514,-1.435,-2.211,29.236,260.132,171.753
17224.352,-1.567,-1.732,-2.473,0.305,168.396,203.552
17244.76,-1.383,-1.433,-1.755,10.498,-32.898,283.813
17265.168,-1.177,-0.294,-1.34,8.911,-83.923,325.195
17285.576,-1.041,-0.141,-1.634,-16.724,-112.122,258.789
17305.984,-1.008,-0.645,-1.558,-13.245,-145.386,213.44
17326.392,-1.15,-0.757,-1.432,48.157,-196.655,232.544
17346.8,-1.343,-0.944,-0.883,55.359,-283.875,253.235
17367.208,-1.577,-0.453,-0.23,25.269,-339.661,329.346
17387.616,-1.701,-0.305,0.018,-34.241,-350.525,363.953
17408.024,-1.994,-0.011,0.313,-38.757,-338.989,401.184
17428.432,-2.075,-0.092,0.677,-9.399,-357.483,390.503
17448.84,-2.539,-0.042,1.009,-9.338,-335.449,455.078
17469.248,-2.672,0.492,1.279,-7.019,-357.849,531.372
17489.656,-2.371,1.286,2.876,-6.409,-375.122,566.772
17510.064,-1.589,1.541,3.763,47.424,-180.237,494.019
17530.472,-1.528,0.647,2.762,117.004,117.126,354.858
17550.88,-1.327,1.527,2.319,215.21,153.87,388.916
17571.288,-1.19,1.2,3.134,117.065,151.367,279.541
17591.696,-1.173,1.228,2.911,102.6,248.474,277.893
17612.104,-1.009,1.99,2.573,68.298,307.312,270.63
17632.512,-0.568,2.344,2.523,30.396,323.12,152.466
17652.92,-0.152,1.39,1.884,-54.382,361.816,40.161
17673.328,0.271,0.7,1.303,-99.792,340.942,26.917
17693.736,0.43,0.631,1.075,-113.647,318.237,55.42
17714.144,0.438,0.66,0.607,-99.365,296.326,93.933
17734.552,0.288,0.975,0.752,-104.065,270.264,126.16
17754.96,0.104,1.323,0.41,-86.792,280.151,118.958
17775.368,0.046,1.391,0.456,-106.75,251.099,93.811
17795.776,-0.247,1.819,0.964,-105.103,253.601,66.406
17816.184,-0.785,1.969,0.453,-14.832,320.679,-27.588
17836.592,-1.016,1.802,-0.415,14.587,341.064,-122.986
17857,-0.804,1.439,-0.88,-9.338,211.975,-167.664
17877.408,-0.646,1.156,0.144,-58.716,62.561,-214.355
17897.816,-0.707,0.743,0.405,-79.956,47.729,-275.391
17918.224,-0.776,0.573,0.281,-61.829,48.34,-309.326
17938.632,-0.848,0.346,-0.034,-65.063,33.447,-347.412
